file,top_object,feature_name,guid,bucket,reason
objectTables/tbl-gear/swift.yaml,Swift,Swift,76092684-01c0-4a06-b5ff-351115355928,confident-book,description matches book text
objectTables/tbl-gear/telekinetic-bulwark.yaml,Telekinetic Bulwark,Telekinetic Bulwark Stamina Increase,d93eaabe-b176-47b0-865e-b705a0b47d54,confident-internal,characteristic increase concretion; Statistics box shows the result (ruling 3)
objectTables/tbl-gear/telekinetic-bulwark.yaml,Telekinetic Bulwark,Telekinetic Bulwark - Adjacent Grab,2b9a1e10-9bd2-4624-8c14-4ed803a850a7,confident-book,description matches book text
objectTables/tbl-gear/tempest-i.yaml,Tempest I,Tempest I,c1c77fc8-156f-4495-865c-4ac753633d93,confident-book,description matches book text
objectTables/tbl-gear/tempest-ii.yaml,Tempest II,Tempest II,4c854689-0c8b-4bb7-9c63-9077e4ec9c58,confident-book,description matches book text
objectTables/tbl-gear/terrifying-i.yaml,Terrifying I,Terrifying I,b8c9d0e1-f2a3-4567-bcde-678901234567,confident-book,description matches book text
objectTables/tbl-gear/terrifying-ii.yaml,Terrifying II,Terrifying II,d0e1f2a3-b4c5-6789-defa-890123456789,confident-book,description matches book text
objectTables/tbl-gear/terrifying-iii.yaml,Terrifying III,Terrifying III,f2a3b4c5-d6e7-8901-fabc-012345678901,confident-book,description matches book text
objectTables/tbl-gear/thief-of-joy.yaml,Thief of Joy,Thief of Joy Stamina Increase,dc75478c-41a9-4b83-9ac1-13ca00930612,confident-internal,characteristic increase concretion; Statistics box shows the result (ruling 3)
objectTables/tbl-gear/third-eye-seeker.yaml,Third Eye Seeker,Third Eye Seeker Extra Damage,199215df-0133-4dca-9d54-d0cdfb01245e,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/tbl-gear/thought-sending.yaml,Thought Sending,Thought Sending,d9cdcaa6-9047-42aa-b744-32864d5eb466,confident-book,description matches book text
objectTables/tbl-gear/thunderhead-bident.yaml,Thunderhead Bident,Thunderhead Bident Extra Damage,08b94575-a855-46ac-98d9-4517795ea68a,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/tbl-gear/thundering-i.yaml,Thundering I,Thundering I,fbf9d236-9724-47d9-a1c9-f5d43dd9b61d,confident-book,description matches book text
objectTables/tbl-gear/thundering-ii.yaml,Thundering II,Thundering II,d6e7f8a9-b0c1-2345-defa-456789012def,confident-book,description matches book text
objectTables/tbl-gear/unbending.yaml,Unbending,Unbending,d4e5f6a7-b8c9-0124-defa-234567890def,confident-book,description matches book text
objectTables/tbl-gear/vengeance-i.yaml,Vengeance I,Vengeance I,6e8db2ad-ee08-4e34-ae15-6186ba650ba6,confident-book,description matches book text
objectTables/tbl-gear/vengeance-ii.yaml,Vengeance II,Vengeance II,ba3cbaf2-58ba-4d1a-b27d-9ce73dedb0e5,confident-book,description matches book text
objectTables/tbl-gear/vengeance-iii.yaml,Vengeance III,Vengeance III,eea2506d-3e88-454d-b486-026f25789019,confident-book,description matches book text
objectTables/tbl-gear/warding-i.yaml,Warding I,Warding I,85207975-8ca9-466a-928f-1113dbced002,confident-book,description matches book text
objectTables/tbl-gear/warding-ii.yaml,Warding II,Warding II,fe9e9a62-fcd7-4c05-a93c-de6c64d2fcd8,confident-book,description matches book text
objectTables/tbl-gear/warding-iii.yaml,Warding III,Warding III,4c3bf3a4-6822-4479-a96f-d593b7b0edf6,confident-book,description matches book text
objectTables/tbl-gear/wetwork.yaml,Wetwork,Wetwork Extra Damage,7f50cfd2-1b2f-4739-bf8d-b930607582fb,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/tbl-gear/wingbane.yaml,Wingbane,Wingbane,32f4e5f8-dc8b-4e42-98c7-c2a12d23798a,confident-book,description matches book text
objectTables/tbl-gear/wingbane.yaml,Wingbane,Imbued Weapon,ceb20ee5-1a3f-4c9f-8f17-648554caceeb,confident-internal,item mechanical carrier (item description holds the book text)
objectTables/tbl-gear/words-become-wonders-at-next-breath.yaml,Words Become Wonders at Next Breath,Words Become Wonders at Next Breath,d6d422b9-cbd1-4250-ae00-c56ca439bdc7,confident-book,description matches book text
objectTables/featureprefabs/characteristic-increase.yaml,Characteristic Increase,Characteristic Increase,7f0cc0ef-f118-4d7a-b8d1-902d49821f55,confident-internal,characteristic increase; Statistics box shows the result (ruling 3)
objectTables/featureprefabs/heroic-resource.yaml,Heroic Resource,Heroic Resource,afc40f8a-ff4a-4ac0-b05c-b46c321f8f04,confident-internal,"base-resource carrier (stat shown natively, not a feature)"
objectTables/featureprefabs/kit.yaml,Kit,Kit,df3c71f2-fda7-4886-ad8e-1500f2832f3a,confident-book,description matches book text
objectTables/globalrulemods/actions.yaml,Actions,Actions,b278e65b-9e6b-49c2-b090-79c1adbbf786,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/globalrulemods/actions.yaml,Actions,Defend,df12f3cf-ac3c-4769-9aaf-7735699f31e5,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/actions.yaml,Actions,Heal,1817ad33-c98f-45b7-9875-b2d9a6c6d164,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/actions.yaml,Actions,Use Maneuver,5e984307-b02e-4fcc-a112-700438af9c14,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/actions.yaml,Actions,Use Move Action,20050f01-a5c3-4d88-bbeb-6a548422e27c,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/caelian.yaml,Caelian,Caelian,959a17af-608c-4bc6-9107-aea5c7563800,confident-internal,skill/language grant; Skills & Languages section shows it (ruling 3)
objectTables/globalrulemods/catch-breath.yaml,Catch Breath,Catch Breath,ccf96bd1-5bf2-4097-b793-bf8a1f8b7ceb,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/charge.yaml,Charge,Charge,890d323b-80a5-4f3b-a925-2819dfe9ea3e,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/climbing-other-creatures.yaml,Climbing Other Creatures,Climb Creature,2b7f4d16-8c3a-4e59-b1d7-05a9e6c83f42,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/climbing-other-creatures.yaml,Climbing Other Creatures,Shake Off,7c05e9b2-3d84-41f6-a927-58be0d1c6437,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/climbing-other-creatures.yaml,Climbing Other Creatures,Climbing,5a8c30f4-71e2-4b96-8d07-c94b1e6f2038,confident-book,description matches book text
objectTables/globalrulemods/collision.yaml,Collision,Collision,1f94ab92-6243-44f7-a016-4d2f12869ec9,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/globalrulemods/concealment.yaml,Concealment,Concealment,74f38e0e-a14b-4be6-8b66-4dfed1e1686a,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/globalrulemods/cover.yaml,Cover,Cover,2c77cb3b-a35d-43a2-b7b1-ef657936f4fe,confident-book,description matches book text
objectTables/globalrulemods/critical-hit.yaml,Critical Hit!,Critical Hit!,e14ab0db-d62e-4789-959b-c0eecf06302c,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/defend.yaml,Defend,Defend,0e6b6a31-f49c-443c-b890-32ad63509b41,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
objectTables/globalrulemods/dying.yaml,Dying,Dying,d10f06a1-833a-4a03-966e-70d2ae48f03c,unsure,force-route rule 3: book text on plumbing-like feature (suppress-abilities wrapper)
objectTables/globalrulemods/end-turn-save.yaml,End Turn Save,End Turn Save,d2b4ac7c-444b-429b-a7c2-99b38b931b65,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/falling.yaml,Falling,Fall Damage,1f18ce16-b3c1-4e67-9352-a2585841b07f,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/falling.yaml,Falling,Fall when Prone,25cda69d-8b7e-4cc3-9789-cf812fc2f144,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/flanking.yaml,Flanking,Flanking,eba4380a-99e1-4e0e-9da0-09fe20f98b92,confident-book,description matches book text
objectTables/globalrulemods/free-strikes.yaml,Free Strikes,Melee Free Strike,8c5108d9-0c52-46bd-8d30-d0c59d92848e,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/free-strikes.yaml,Free Strikes,Ranged Free Strike,726636fa-7979-4e92-8bc3-f0596ca01be8,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/gain-2-surges.yaml,Gain 2 Surges,Spend 1 Hero Token: Gain 2 Surges,c1c62a43-057d-4c88-b7d1-1fd5c549ce14,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/globalrulemods/grab.yaml,Grab,Grab,86a67591-f6b0-483e-972f-1a1cfff27d21,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/heroic-resources.yaml,Heroic Resources,Heroic Resources Basic Rules,bd0e9888-522e-4bea-955b-151ebc1353e9,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/heroic-resources.yaml,Heroic Resources,Hero Tokens,99ded6d9-5dd7-4a9c-a92e-e2d05849844c,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/hidden-utility-actions.yaml,Hidden Utility Actions,Move Speed,ba8f616f-4a74-4aa6-bbc0-7eb90ae63edd,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/hiding.yaml,Hiding,Hidden This Turn,ed6ffea6-2e08-4b02-baa7-5f7324d24c75,confident-book,description matches book text
objectTables/globalrulemods/hiding.yaml,Hiding,Hidden At Start,41aa1bb5-de86-4fe1-81f7-5afb0507d981,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/high-ground.yaml,High Ground,High Ground,7dad8af0-5a22-45c8-874a-1fce113ef91d,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/globalrulemods/malice.yaml,Malice,Malice,687ec453-7dda-4f46-ada7-5a9320d36c21,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/maneuvers.yaml,Maneuvers,Aid Attack,3f8f2a02-4e73-463f-9d6d-0bbdefab1678,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/maneuvers.yaml,Maneuvers,Hide,86ef635b-8dde-40bf-b1d6-52db9b4d5858,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/maneuvers.yaml,Maneuvers,Knockback,251abe3e-b761-48f3-9a47-1356aa71dad4,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/maneuvers.yaml,Maneuvers,Search for Hidden Creatures,22f53f3a-7cf8-48b0-a68a-73cf498da13b,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/maneuvers.yaml,Maneuvers,Stand Up,6d907044-22da-4963-a4da-58cb108e2ff4,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/maneuvers.yaml,Maneuvers,Claw Dirt,34e0f70c-37d4-47c0-b12c-52faec2300da,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/maneuvers.yaml,Maneuvers,Dig,a6f1b4e0-9405-4f86-b9e4-b490b0fb74a6,confident-internal,grants a Signature/Heroic ability; the ability card is the display (ruling 1)
objectTables/globalrulemods/monster-death.yaml,Monster Death,Monster Death,573add23-769b-4003-baae-c4982901b13b,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/monster-free-strikes.yaml,Monster Free Strikes,Free Strike,e876ad40-80ce-45ff-8b65-078550fbf00a,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
objectTables/globalrulemods/move-actions.yaml,Move Actions,Disengage,ce96ee10-bb53-4791-93f1-2bacd96ce88d,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/move-actions.yaml,Move Actions,Jump,574bf92b-c6c8-49c6-89b1-c24a9bf45141,confident-internal,standard-action carrier (action bar shows the ability)
objectTables/globalrulemods/new-rule-3a9038b5.yaml,New Rule,Disengage,b18c424d-69ec-4498-af4a-fa09bbf33868,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
objectTables/globalrulemods/opportunity-attack.yaml,Opportunity Attack,Opportunity Attack,026e44e4-4947-4fb3-a050-df3aec187c32,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/overwhelmed.yaml,Overwhelmed,Overwhelmed,2fadef6f-5ec0-46da-9e24-658c766ad848,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
objectTables/globalrulemods/ranged-strikes.yaml,Ranged Strikes,Adjacent Enemy on Ranged Strike,3fdc5a6a-79c9-4270-a306-3518f234127f,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/globalrulemods/re-roll-tests.yaml,Re-Roll Tests,New Feature,55e642a7-c8e4-405e-a5f7-5705651957a8,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
objectTables/globalrulemods/recovery.yaml,Recovery,Catch Breath,5242d942-366a-4dc8-ab0d-2eb2a9c77f5f,skipped-hidden,top-level object is hidden (soft-deleted/legacy)
objectTables/globalrulemods/respite.yaml,Respite,Respite Journal,f1853331-f573-4798-90b1-508e9612e6aa,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/retainers.yaml,Retainers,Recoveries,b71e44f8-166e-425e-b84b-f2525a58c1b9,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/surges.yaml,Surges,Surges,f2360d05-10b7-4889-a571-5a585be5684a,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/surges.yaml,Surges,Potency Surge,a151bcb9-bbe4-4dc3-8f04-fa5bc67fb04c,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/globalrulemods/tests.yaml,Tests,Skilled,140b49bd-1b6d-4dc9-8266-123e42c18614,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/globalrulemods/tests.yaml,Tests,Project Rolls,651c9da5-766b-4651-ae90-81a908b59246,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/triggers.yaml,Triggers,Spend Recovery,c5c368a8-83e3-443a-9f39-4323db9c1a76,confident-book,"default: has description, no plumbing signals (policy rule 1)"
objectTables/globalrulemods/triggers.yaml,Triggers,Free Triggered Action End Effect,7c350784-1636-446f-8c56-2e9a9c2e4a77,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/underwater.yaml,Underwater,Underwater,c12d0dba-5850-45db-be98-7be3dea99428,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
objectTables/globalrulemods/villain-actions.yaml,Villain Actions,Villain Actions,c38dfba1-fe35-48c0-a1ed-30cb6c676686,confident-internal,"global rule-engine carrier (rules plumbing, not a sheet feature)"
monsters/016340ec-1bcd-48e9-a982-48eab84a471a.yaml,Sprite Olyender,Summon Cost,dac7acdc-f3b6-4b24-a33f-3c7f96d9c9a2,confident-internal,"summoner-system stat carrier (shown by the summoner UI, not a trait)"
monsters/016340ec-1bcd-48e9-a982-48eab84a471a.yaml,Sprite Olyender,Minuscule,429ae604-a137-4607-b53f-e7c64cf9fd5c,confident-book,description matches book text
monsters/016340ec-1bcd-48e9-a982-48eab84a471a.yaml,Sprite Olyender,Stability,09ba6efe-3321-49a6-94cb-d06021c2f8fa,confident-internal,statblock stat carrier (attribute-only; stat shown in statblock header)
monsters/016340ec-1bcd-48e9-a982-48eab84a471a.yaml,Sprite Olyender,Warrior’s Toss,ac108c4a-ecaf-42d7-9936-7725a8ed6095,confident-book,description matches book text
monsters/016340ec-1bcd-48e9-a982-48eab84a471a.yaml,Sprite Olyender,Use Their Might,7b640956-23ea-4477-bdda-e37407f8ba9f,confident-book,description matches book text
monsters/03235ef7-320a-40bd-91aa-82e3b179d3b3.yaml,Crucible Dragon,Crucible Dragon,f330463d-3ed8-4630-b939-de833699d683,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/03235ef7-320a-40bd-91aa-82e3b179d3b3.yaml,Crucible Dragon,Solo Turn,c78de066-7b86-4311-997e-c2dbe765ceac,confident-book,description matches book text
monsters/03377cca-1298-4fe8-ab0f-34b97de1b83b.yaml,Light of the Sun,Summon Cost,0efa67d7-6ce3-4558-a31f-e0020a67b464,confident-internal,"summoner-system stat carrier (shown by the summoner UI, not a trait)"
monsters/03377cca-1298-4fe8-ab0f-34b97de1b83b.yaml,Light of the Sun,Corruption and Fire Immunity,e9079f7b-d344-4fb3-80de-4e8e2e94a083,confident-internal,immunity/weakness stat carrier (shown in statblock header line)
monsters/03377cca-1298-4fe8-ab0f-34b97de1b83b.yaml,Light of the Sun,Radiant Field,3847156f-b243-4f38-a577-6a58340582ff,confident-book,description matches book text
monsters/0414ebd8-307e-4c24-bf85-d97be7a755c9.yaml,Desolation of Sand,Burying Strike,ff3e1c65-ac85-4c35-ab5a-ddabb6eee277,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/0414ebd8-307e-4c24-bf85-d97be7a755c9.yaml,Desolation of Sand,Sand Through Your Fingers,6a834c8c-98a7-4db6-bb0c-f3403c019544,confident-book,description matches book text
monsters/0414ebd8-307e-4c24-bf85-d97be7a755c9.yaml,Desolation of Sand,Shifting Sand Pit 1 Essence,0a97b486-5797-400c-ae23-82070a5f9320,confident-book,description matches book text
monsters/0414ebd8-307e-4c24-bf85-d97be7a755c9.yaml,Desolation of Sand,Summoned  Cost,e8ecd8c9-511b-42fa-b87f-a236c0a12ac5,confident-internal,"summoner-system stat carrier (shown by the summoner UI, not a trait)"
monsters/0414ebd8-307e-4c24-bf85-d97be7a755c9.yaml,Desolation of Sand,Immunity,93a09410-d589-4bf7-b467-c882935cd25c,confident-internal,immunity/weakness stat carrier (shown in statblock header line)
monsters/0544e196-72af-45a7-845d-0aabbe177bdb.yaml,Elemental Mote,Dweomer Burst,bc6d47d1-ad0e-460c-9728-7af06cb6a818,confident-book,description matches book text
monsters/0544e196-72af-45a7-845d-0aabbe177bdb.yaml,Elemental Mote,Catalyst,0123fb90-e875-4300-b3f2-593896b7aea4,confident-book,description matches book text
monsters/055130d5-f64b-43ae-a573-96bcbb89835f.yaml,Twisted Bengrul,Summoned  Cost,75d44802-0177-4a53-8714-e401a7f66f3f,confident-internal,"summoner-system stat carrier (shown by the summoner UI, not a trait)"
monsters/055130d5-f64b-43ae-a573-96bcbb89835f.yaml,Twisted Bengrul,Soulsight,bb889ade-d12f-44b4-88e7-284419511e77,confident-book,description matches book text
monsters/055130d5-f64b-43ae-a573-96bcbb89835f.yaml,Twisted Bengrul,Free Strikes Psychic Damage,a8218c63-7bda-4e2d-a9a7-083e2a5d99b8,confident-internal,free-strike modification carrier
monsters/06673a24-d1b0-4bc3-a52d-c308ac4c920b.yaml,Statue of Power,Statue of Power Surge Aura,b9b7f04e-6489-4d77-a9fe-3b9314812dad,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/06673a24-d1b0-4bc3-a52d-c308ac4c920b.yaml,Statue of Power,Poison and Psychic Immunity,24d2d567-2119-4288-9bcc-71a1bb5b1752,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/0bec069b-8f1f-467c-be39-485b5fb3fe46.yaml,Celestial Attendant,Stamina,9196880f-56f1-4181-82db-988883cd0fbb,confident-internal,statblock stat carrier (attribute-only; stat shown in statblock header)
monsters/0bec069b-8f1f-467c-be39-485b5fb3fe46.yaml,Celestial Attendant,Hover,89df7240-6e76-42f6-99ae-a391a0c84416,confident-internal,statblock stat carrier (attribute-only; stat shown in statblock header)
monsters/0bec069b-8f1f-467c-be39-485b5fb3fe46.yaml,Celestial Attendant,Free Strike Damage Type: Poison,7eb70a66-f27e-491a-8b27-790ab6c28688,confident-internal,free-strike modification carrier
monsters/0bec069b-8f1f-467c-be39-485b5fb3fe46.yaml,Celestial Attendant,Neurotoxic Strike,622242bd-c0b7-4a2c-a0fb-916f1f705876,confident-book,description matches book text
monsters/0bec069b-8f1f-467c-be39-485b5fb3fe46.yaml,Celestial Attendant,Champion’s Ire,9fea5ee5-3feb-4105-b735-db8eb16d4a05,confident-book,description matches book text
monsters/0bec069b-8f1f-467c-be39-485b5fb3fe46.yaml,Celestial Attendant,Celestial Bell,00cb3dbe-10a6-479f-8941-b9d5d62a0ad5,confident-internal,"summoner/companion system wiring carrier (app mechanics, no book-facing text)"
monsters/0bec069b-8f1f-467c-be39-485b5fb3fe46.yaml,Celestial Attendant,Summoner,bae702ce-d809-4802-a624-236fa4e370ee,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/0bec069b-8f1f-467c-be39-485b5fb3fe46.yaml,Celestial Attendant,Pixie Bouquet,f306c007-641c-4aa3-b944-b523d12870e9,confident-book,description matches book text
monsters/0bec069b-8f1f-467c-be39-485b5fb3fe46.yaml,Celestial Attendant,Size Increase,23c93e3b-b1e2-4e7d-8bd4-e5a57203bc3d,confident-internal,characteristic increase concretion; Statistics box shows the result (ruling 3)
monsters/0bec069b-8f1f-467c-be39-485b5fb3fe46.yaml,Celestial Attendant,A Shower of Dust,e5a1e0d9-cca1-4fee-a7a4-10bf3a4cba03,confident-book,feature name matches book text; rules text lives in modifiers
monsters/0c1c3e78-fbd0-4f1e-9f62-fc8450f0e200.yaml,Accursed Mummy,Summoned  Cost,4242ceb9-ab85-42a9-bdcd-f9e7538463ee,confident-internal,"summoner-system stat carrier (shown by the summoner UI, not a trait)"
monsters/0c1c3e78-fbd0-4f1e-9f62-fc8450f0e200.yaml,Accursed Mummy,Corruption Immunity,90d6f0b8-3b36-4aac-bfc2-71370e9f75b9,confident-internal,immunity/weakness stat carrier (shown in statblock header line)
monsters/0c1c3e78-fbd0-4f1e-9f62-fc8450f0e200.yaml,Accursed Mummy,Poison Immunity,8a264889-9b8c-4a2b-bb90-ab57c4950bc0,confident-internal,immunity/weakness stat carrier (shown in statblock header line)
monsters/0c1c3e78-fbd0-4f1e-9f62-fc8450f0e200.yaml,Accursed Mummy,Free Strike Damage Type: Poison,7923644a-5328-494d-a386-91b8810e17ca,confident-internal,free-strike modification carrier
monsters/0c1c3e78-fbd0-4f1e-9f62-fc8450f0e200.yaml,Accursed Mummy,Mummy Dust,b9530210-4396-4fb8-a8e5-91cdbcac75a6,confident-book,description matches book text
monsters/0d6b005a-1cd3-4692-932c-f59f20697b00.yaml,Flow of the River,Aquavuken,3d752deb-6aed-4e57-884a-675d5a5d29ec,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/0d6b005a-1cd3-4692-932c-f59f20697b00.yaml,Flow of the River,Pack Strong,8cd34fc6-0e2e-4602-b09a-8e09d1d7844b,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/0d6b005a-1cd3-4692-932c-f59f20697b00.yaml,Flow of the River,Water Weird,5206732f-94ee-4c4c-8cea-17acb4f52bfa,confident-internal,grants a Signature/Heroic ability; the ability card is the display (ruling 1)
monsters/107e621d-b02c-45fe-9284-ae6826907e0d.yaml,Violent,Free Strike Damage Type: Corruption,0b5390ff-afcb-4873-b106-e25ccaa2ece5,confident-internal,free-strike modification carrier
monsters/107e621d-b02c-45fe-9284-ae6826907e0d.yaml,Violent,Transforming Strike,84c09889-fb2b-4bb0-bddb-6e3c3a10a5b9,confident-book,description matches book text
monsters/107e621d-b02c-45fe-9284-ae6826907e0d.yaml,Violent,Mimicry,89c1bd2e-9ee3-462b-aed1-fdf43d5a7821,confident-book,description matches book text
monsters/107e621d-b02c-45fe-9284-ae6826907e0d.yaml,Violent,Soulsight,7d9bdefe-0613-42ae-a044-24d3efa11832,confident-book,description matches book text
monsters/107e621d-b02c-45fe-9284-ae6826907e0d.yaml,Violent,Summoned  Cost,04b21a26-363d-4cae-9b3d-4c59b2bffea2,confident-internal,"summoner-system stat carrier (shown by the summoner UI, not a trait)"
monsters/11d12858-e729-47d3-8a3a-74a0b989bf5d.yaml,Source of Earth,Melee Reach 2,de607578-0e96-4841-adbc-b3ff6f08f4fd,confident-internal,statblock stat carrier (attribute-only; stat shown in statblock header)
monsters/11d12858-e729-47d3-8a3a-74a0b989bf5d.yaml,Source of Earth,Earthwalk,2cf96bd6-1d82-400a-9bf9-8a07e2a7db61,confident-book,description matches book text
monsters/11d12858-e729-47d3-8a3a-74a0b989bf5d.yaml,Source of Earth,Tunnler,66d9ee74-b74a-4850-bdf4-15adbba47927,confident-book,description matches book text
monsters/11d12858-e729-47d3-8a3a-74a0b989bf5d.yaml,Source of Earth,Earth Harness,01b13c73-79f5-4946-986c-5a1a1bfc0d8e,confident-book,description matches book text
monsters/14576931-86c5-4e15-b334-f0c989be185e.yaml,Gorrre,Summoned  Cost,389479db-4bdb-4e4f-8f1c-b3d96edc3264,confident-internal,"summoner-system stat carrier (shown by the summoner UI, not a trait)"
monsters/14576931-86c5-4e15-b334-f0c989be185e.yaml,Gorrre,Gorrring Strike,6d15d326-e37d-446e-a948-feb355353f61,confident-book,description matches book text
monsters/14576931-86c5-4e15-b334-f0c989be185e.yaml,Gorrre,Devastating Charge,e190de2d-251b-4b25-9d1f-4cfbfc7193e2,confident-book,description matches book text
monsters/14576931-86c5-4e15-b334-f0c989be185e.yaml,Gorrre,Soulsight,fe51a170-c992-44b1-8f04-ba7a2670fc12,confident-book,description matches book text
monsters/14ed480d-df36-4fee-b059-5476ea0e25ae.yaml,Fire Orc Eye of Grole,Relentless,ac4ca526-d320-45e8-92e5-c617534714b5,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/1718c0ea-811b-4752-ad6b-c72900ab0859.yaml,Iron Reaver,Poison Immunity,0b02046e-ac37-4d9a-88a1-8d9f8661035b,confident-internal,immunity/weakness stat carrier (shown in statblock header line)
monsters/1718c0ea-811b-4752-ad6b-c72900ab0859.yaml,Iron Reaver,Stability,1ed2dff2-110d-4585-b5db-93d3f86fc7bc,confident-internal,statblock stat carrier (attribute-only; stat shown in statblock header)
monsters/1718c0ea-811b-4752-ad6b-c72900ab0859.yaml,Iron Reaver,Decentralized Segments,dd0b1251-5c71-481d-8345-cc2bd88c5037,confident-book,description matches book text
monsters/1718c0ea-811b-4752-ad6b-c72900ab0859.yaml,Iron Reaver,Bladed Strike,0e2a4dcb-d6cb-49b4-910e-aa683522b12a,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/1718c0ea-811b-4752-ad6b-c72900ab0859.yaml,Iron Reaver,Iron Barricade,f7a84b56-4ba7-45b1-809c-9fcbb15d9b74,confident-book,description matches book text
monsters/1718c0ea-811b-4752-ad6b-c72900ab0859.yaml,Iron Reaver,Summon Cost,bdbf6502-fff5-4bee-aa76-1c4ecd37e068,confident-internal,"summoner-system stat carrier (shown by the summoner UI, not a trait)"
monsters/1a5f3d94-6c2b-4a87-b528-4e5f8d1c2c15.yaml,Sporeling,Attributes,4e1f3c83-3b6f-4a76-b428-7c1d6e3f5a82,confident-book,"default: has description, no plumbing signals (policy rule 1)"
monsters/1a5f3d94-6c2b-4a87-b528-4e5f8d1c2c15.yaml,Sporeling,Skulker,6a3f2d95-4b1c-4a87-a528-9d2e6f3c8a04,confident-book,description matches book text
monsters/1a5f3d94-6c2b-4a87-b528-4e5f8d1c2c15.yaml,Sporeling,Spore Puff - End Invisibility on Damage,8c5d4e83-6b1f-4a86-b418-2c3d6e7f5a92,confident-book,"default: has description, no plumbing signals (policy rule 1)"
